"Date","Description","Institution","Account","Category","Is Hidden","Is Pending","Amount"
"5/3/2023","WALMART.COM","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($0.16)"
"5/3/2023","WALMART.COM","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($5.29)"
"5/3/2023","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$5.94"
"5/3/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($43.29)"
"5/2/2023","CRUNCH FRISCO","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($10.05)"
"5/2/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.19)"
"5/2/2023","AAA TX INSURANCE COSTA MESA CA","American Express - Amex Account - via Direct Web Access","AMEX","Insurance","No","No","($633)"
"5/2/2023","AAA TX MEMBER PAYMENCOSTA MESA C","American Express - Amex Account - via Direct Web Access","AMEX","Insurance","No","No","($34)"
"5/2/2023","BELL WEB PMTS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($1349)"
"5/1/2023","DUNKIN","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.02)"
"5/1/2023","CHIPOTLE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($9.15)"
"5/1/2023","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($921.56)"
"4/30/2023","WALMART.COM","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($56.01)"
"4/30/2023","ZELLE PAYMENT TO ARVINDH ARUL","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($172)"
"4/30/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.19)"
"4/30/2023","WALMART SC PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($56.23)"
"4/30/2023","PATEL BROTHERS OF PLANO PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Groceries","No","No","($41.54)"
"4/30/2023","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$71.3"
"4/29/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"4/29/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"4/29/2023","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"4/29/2023","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($343.57)"
"4/29/2023","QT","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($36.16)"
"4/29/2023","INDIAN VEGETARIAFRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($24.38)"
"4/29/2023","SAMS CLUB TX","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($108.44)"
"4/28/2023","AMERICAN","Chase - via Direct Web API","CHASE FREEDOM","Air Travel","No","No","($40)"
"4/28/2023","AMERICAN","Chase - via Direct Web API","CHASE FREEDOM","Air Travel","No","No","($30)"
"4/28/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($4.73)"
"4/28/2023","SQ THE YARD MILKSHAKE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($23.73)"
"4/28/2023","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$343.57"
"4/28/2023","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.02"
"4/28/2023","SUDKICKRICHMOND VA","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($10)"
"4/28/2023","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3492.91"
"4/28/2023","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$921.56"
"4/27/2023","AUTOPAY PAYMENT THANK YOU","American Express - Amex Account - via Direct Web Access","AMEX","Credit Card Payment","No","No","$219.46"
"4/27/2023","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($219.46)"
"4/26/2023","ZELLE PAYMENT TO LEE WALKER","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($21.75)"
"4/25/2023","ZELLE PAYMENT TO LEE WALKER","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($27)"
"4/25/2023","NEXUS AUTO TRANSPORT IL","Discover Credit Card - via Direct Web Access","DISCOVER","Auto Service","No","No","($100)"
"4/25/2023","PANERA SUBD O","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($13.22)"
"4/24/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($11.39)"
"4/24/2023","METROMILE INSURANCE C","American Express - Amex Account - via Direct Web Access","AMEX","Insurance","No","No","$12.07"
"4/24/2023","THE HOME DEPOT VIRGINIA BEACH VA","American Express - Amex Account - via Direct Web Access","AMEX","Home Improvement/Maintenance","No","No","($2.1)"
"4/24/2023","YARDI PENNY TEST ACCTVERIFY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$0.03"
"4/23/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","$10.59"
"4/23/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"4/22/2023","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($13.65)"
"4/22/2023","BARNES NOBLE","Chase - via Direct Web API","CHASE FREEDOM","Books","No","No","($3.29)"
"4/22/2023","LEMONADE I LEMONADE I","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","$1.36"
"4/22/2023","YSI LEGACY NORTH","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($927.32)"
"4/22/2023","ROYAL BAZAAR NORFOLK VA","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($12.88)"
"4/22/2023","APLPAY FOOD LION","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($24.45)"
"4/21/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.29)"
"4/21/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"4/20/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"4/20/2023","PAYPAL INST XFER APPLE.COM BILL WEB ID","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($3.24)"
"4/20/2023","JAWAD AHMED IAT PAYPAL WEB ID","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($100)"
"4/20/2023","FOREIGN FEE","Chase - via Direct Web API","CHASE FREEDOM","Bank Fee","No","No","($0.32)"
"4/19/2023","MEGA LIMITED","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($10.97)"
"4/19/2023","CRUMBL PEMBROKE LINDON UT","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($18.25)"
"4/18/2023","TG VIRGINIA BEACH","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($58.49)"
"4/18/2023","INTEREST PAYMENT","Chase - via Direct Web API","CHASE SAVINGS","Interest Income","No","No","$0.02"
"4/17/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($9.14)"
"4/17/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.22)"
"4/17/2023","FOOD LION VIRGINIABEACHVA","Discover Credit Card - via Direct Web Access","DISCOVER","Groceries","No","No","($18.88)"
"4/17/2023","JAWAD AHMED IAT PAYPAL WEB ID","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($200)"
"4/16/2023","CAVA PEMBROKE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($13.6)"
"4/16/2023","THE HOME DEPOT VIRGINIA BEACH VA","American Express - Amex Account - via Direct Web Access","AMEX","Home Improvement/Maintenance","No","No","($15.42)"
"4/15/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"4/15/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"4/15/2023","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"4/15/2023","BARNES NOBLE","Chase - via Direct Web API","CHASE FREEDOM","Books","No","No","($3.29)"
"4/15/2023","LEMONADE I LEMONADE I","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($60)"
"4/15/2023","TMOBILE AUTO PAY WA","Discover Credit Card - via Direct Web Access","DISCOVER","Phone, Internet & Cable","No","No","($253.3)"
"4/14/2023","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($15.81)"
"4/14/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"4/14/2023","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3492.9"
"4/13/2023","TAMARINDVA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($22.48)"
"4/12/2023","FOOD LION VIRGINIABEACH VA","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($35.78)"
"4/11/2023","TG VIRGINIA BEACH","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($55.91)"
"4/11/2023","MARKET TROY MI","Discover Credit Card - via Direct Web Access","DISCOVER","Groceries","No","No","($2.92)"
"4/11/2023","METROMILE INSURANCE C","American Express - Amex Account - via Direct Web Access","AMEX","Insurance","No","No","($53.72)"
"4/11/2023","ZELLE PAYMENT FROM KANISHK SHARMA","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$13"
"4/10/2023","WAWA VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($40.11)"
"4/10/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"4/9/2023","ROYAL BAZAAR","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($35.01)"
"4/8/2023","BARNES NOBLE","Chase - via Direct Web API","CHASE FREEDOM","Books","No","No","($3.29)"
"4/8/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($40.25)"
"4/7/2023","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($42.68)"
"4/7/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"4/6/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"4/6/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($4.33)"
"4/6/2023","CASH APP CASH OUT VISA DIRECT CA","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$19"
"4/5/2023","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($13.65)"
"4/5/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"4/4/2023","ZELLE PAYMENT TO LEE WALKER","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($45)"
"4/4/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($2.22)"
"4/4/2023","US EFT PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($39.99)"
"4/4/2023","PALMS ASSOCIATES RENTAL PPD ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($1545.26)"
"4/3/2023","SQ NEW BEGINNINGS TOA GOSQ.COM VA","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($52)"
"4/3/2023","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$3.47"
"4/2/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($3.83)"
"4/2/2023","BARNES NOBLE","Chase - via Direct Web API","CHASE FREEDOM","Books","No","No","($3.29)"
"4/2/2023","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($43.58)"
"4/1/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"4/1/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"4/1/2023","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"4/1/2023","LEMONADE I LEMONADE I","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($6.13)"
"4/1/2023","AMERICAN","Chase - via Direct Web API","CHASE FREEDOM","Air Travel","No","No","($264.9)"
"4/1/2023","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($6.9)"
"3/31/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.22)"
"3/31/2023","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$94.01"
"3/31/2023","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.1"
"3/31/2023","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3492.91"
"3/30/2023","SUDKICKRICHMOND VA","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($10)"
"3/29/2023","CASH APP ZACHARY PH CA","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($32)"
"3/29/2023","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($45.37)"
"3/29/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($3.23)"
"3/29/2023","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($274.69)"
"3/29/2023","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($255.32)"
"3/28/2023","MARKET","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($1.86)"
"3/28/2023","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$255.32"
"3/28/2023","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$274.69"
"3/27/2023","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($16.2)"
"3/27/2023","STARBUCKS","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($10)"
"3/27/2023","AUTOPAY PAYMENT THANK YOU","American Express - Amex Account - via Direct Web Access","AMEX","Credit Card Payment","No","No","$255.29"
"3/27/2023","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($255.29)"
"3/26/2023","ZELLE PAYMENT FROM SIVABALAN MANI","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$234.02"
"3/26/2023","ZELLE PAYMENT FROM ARAVIND KUNIAMUTHUR KALIAPPAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$224.26"
"3/26/2023","ZELLE PAYMENT FROM JAYANTH JAYARAMAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$106.9"
"3/26/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($6.55)"
"3/26/2023","PANERA SUBD O","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($13.22)"
"3/25/2023","BARNES NOBLE","Chase - via Direct Web API","CHASE FREEDOM","Books","No","No","($3.29)"
"3/24/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.22)"
"3/24/2023","CRUMBL PEMBROKE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($5.6)"
"3/24/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"3/23/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"3/23/2023","FOOD LION","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($28.63)"
"3/23/2023","TREASURY DIRECT TREAS DRCT","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Investment Savings","No","No","($10000)"
"3/23/2023","FUNDS TRANSFER TO BROKERAGE","Charles Schwab US","CHARLES SCHWAB CHECKING","Transfers","No","No","($3000)"
"3/22/2023","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7.59)"
"3/22/2023","UBER TRIP CA","Discover Credit Card - via Direct Web Access","DISCOVER","Rideshare","No","No","($8.92)"
"3/22/2023","WAWA VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($40.07)"
"3/21/2023","JPMORGAN CHASE EXT TRNSFR","Charles Schwab US","CHARLES SCHWAB CHECKING","Transfers","No","No","$3000"
"3/20/2023","WAWA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7.21)"
"3/20/2023","VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($2.22)"
"3/20/2023","ONLINE TRANSFER TO INVESTOR CHECKING","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($3000)"
"3/19/2023","MOES","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($13.92)"
"3/19/2023","ZELLE PAYMENT FROM SARAN PADMAKAR","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$1045.5"
"3/18/2023","BARNES NOBLE","Chase - via Direct Web API","CHASE FREEDOM","Books","No","No","($3.29)"
"3/18/2023","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($43.98)"
"3/18/2023","APLPAY GREAT CLVIRGINIA BEA","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($23)"
"3/17/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"3/16/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($2.22)"
"3/16/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"3/16/2023","INTEREST PAYMENT","Chase - via Direct Web API","CHASE SAVINGS","Interest Income","No","No","$0.01"
"3/16/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"3/15/2023","TMOBILE AUTO PAY WA","Discover Credit Card - via Direct Web Access","DISCOVER","Phone, Internet & Cable","No","No","($249.26)"
"3/15/2023","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"3/15/2023","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3492.92"
"3/15/2023","IRS TREAS TAX REF PPD ID","Chase - via Direct Web API","CHASE CHECKING","Tax Refund","No","No","$1588"
"3/14/2023","ZELLE PAYMENT TO LEE WALKER","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($25)"
"3/14/2023","PANERA BREAD P","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($3.83)"
"3/13/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.44)"
"3/13/2023","APLPAY FOOD LION","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($43.21)"
"3/12/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($31.79)"
"3/11/2023","VA DEPT TAXATION VASTTAXRFD PPD ID","Chase - via Direct Web API","CHASE CHECKING","Tax Refund","No","No","$618"
"3/11/2023","STARBUCKS","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($10)"
"3/11/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($3.83)"
"3/11/2023","BARNES NOBLE","Chase - via Direct Web API","CHASE FREEDOM","Books","No","No","($3.29)"
"3/11/2023","WAWA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.85)"
"3/11/2023","PAYPAL SKILLCERTPR","Chase - via Direct Web API","CHASE FREEDOM","Online Payment","No","No","($19.99)"
"3/11/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($14.78)"
"3/11/2023","FEDEX OFFICE VIRGINIA BEACH VA","American Express - Amex Account - via Direct Web Access","AMEX","Shipping & Handling","No","No","($4.08)"
"3/11/2023","METROMILE INSURANCE C","American Express - Amex Account - via Direct Web Access","AMEX","Insurance","No","No","($45.42)"
"3/11/2023","USPS PO VIRGINIA BEA","American Express - Amex Account - via Direct Web Access","AMEX","Shipping & Handling","No","No","($6.99)"
"3/10/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"3/9/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"3/9/2023","YSI LEGACY NORTH","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($75)"
"3/9/2023","YSI LEGACY NORTH","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($200)"
"3/9/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($2.22)"
"3/8/2023","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($10.3)"
"3/8/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.29)"
"3/8/2023","FOOD LION","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($52.18)"
"3/6/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.29)"
"3/5/2023","ZELLE PAYMENT TO SHREY CMA","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($14)"
"3/5/2023","ZELLE PAYMENT TO UDHAY CMA","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($12.14)"
"3/5/2023","ROYAL BAZAAR NORFOLK VA","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($51.32)"
"3/4/2023","BARNES NOBLE","Chase - via Direct Web API","CHASE FREEDOM","Books","No","No","($3.29)"
"3/4/2023","TARGET VIRGINIA BEACH VA","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($24.3)"
"3/3/2023","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$2.57"
"3/3/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($2.22)"
"3/3/2023","US EFT PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($39.99)"
"3/3/2023","NONCHASE ATM FEEWITH","Chase - via Direct Web API","CHASE CHECKING","Bank Fee","No","No","($3)"
"3/3/2023","NONCHASE ATM WITHDRAW PEMBROKE","Chase - via Direct Web API","CHASE CHECKING","Cash/ATM","No","No","($203)"
"3/2/2023","LEMONADE I LEMONADE I","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($6.17)"
"3/2/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.29)"
"3/2/2023","PALMS ASSOCIATES RENTAL PPD ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($1539.42)"
"3/1/2023","WAWA","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($35.4)"
"3/1/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Gas & Fuel","No","No","($11.36)"
"3/1/2023","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($491.9)"
"3/1/2023","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"3/1/2023","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($292.24)"
"2/28/2023","VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($2.22)"
"2/28/2023","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$292.24"
"2/28/2023","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$91.66"
"2/28/2023","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.02"
"2/28/2023","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$2809.73"
"2/28/2023","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$491.9"
"2/27/2023","ONLINE TAX AND ACCOUNTI PEDNEM","Chase - via Direct Web API","CHASE CHECKING","Taxes","No","No","($120)"
"2/27/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.22)"
"2/27/2023","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($54.39)"
"2/27/2023","AUTOPAY PAYMENT THANK YOU","American Express - Amex Account - via Direct Web Access","AMEX","Credit Card Payment","No","No","$1383.41"
"2/27/2023","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($1383.41)"
"2/26/2023","BARNES NOBLE","Chase - via Direct Web API","CHASE FREEDOM","Books","No","No","($3.29)"
