"Date","Description","Institution","Account","Category","Is Hidden","Is Pending","Amount"
"4/21/2024","LEMONADE INSURANCE","Chase - via Direct Web API","CHASE FREEDOM","Insurance","No","No","($62)"
"4/21/2024","HELLO INDIA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($4.17)"
"4/21/2024","VIVEK FLOWERS PLANO","Chase - via Direct Web API","CHASE FREEDOM","Merchandise/Misc","No","No","($4.33)"
"4/21/2024","UBER TRIP CA","Discover Credit Card - via Direct Web Access","DISCOVER","Rideshare","No","No","($34.97)"
"4/21/2024","TRADEMARK CAR WASH PLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Auto Service","No","No","($15)"
"4/21/2024","TST PANDA EXPRESS I","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($25.01)"
"4/20/2024","UNITED","Chase - via Direct Web API","CHASE FREEDOM","Air Travel","No","No","($182.6)"
"4/20/2024","UNITED","Chase - via Direct Web API","CHASE FREEDOM","Air Travel","No","No","($182.6)"
"4/20/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($21.63)"
"4/20/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($2.17)"
"4/20/2024","DUNKIN ORLANDO FL","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($9.54)"
"4/20/2024","PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($22.95)"
"4/20/2024","APLPAY UNITED AIRLINHOUSTON TX","American Express - Amex Account - via Direct Web Access","AMEX","Air Travel","No","No","($40)"
"4/19/2024","WDW SLEEPY HOLLOW","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($12.57)"
"4/19/2024","FRONTIER","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($36)"
"4/19/2024","SPEEDWAY","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($10.61)"
"4/19/2024","SPEEDWAY","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($35.99)"
"4/19/2024","FRONTIER","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($35)"
"4/19/2024","VIDIQ CA","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($10)"
"4/19/2024","WDW ICE CREAM CARTS LAKE BUENA VIFL","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($12.75)"
"4/19/2024","SPEEDWAY LAKE BUENA VIFL","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($19.52)"
"4/19/2024","DISNEY MK PARKING LAKE BUENA VI","American Express - Amex Account - via Direct Web Access","AMEX","Parking","No","No","($30)"
"4/19/2024","APLPAY WDW COSMIC RALAKE BUENA V","American Express - Amex Account - via Direct Web Access","AMEX","Entertainment","No","No","($26.39)"
"4/19/2024","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($300)"
"4/18/2024","SHELL OIL","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($26.62)"
"4/18/2024","SHELL OIL","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($12.06)"
"4/18/2024","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$300"
"4/18/2024","ZOOTAMPA AT LOWRY PARK","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($22.66)"
"4/18/2024","RESIDENCE INN AT SEA W","Chase - via Direct Web API","CHASE FREEDOM","Hotel","No","No","($10)"
"4/18/2024","ZOOTAMPA AT LOWRY PARK TAMPA FL","Discover Credit Card - via Direct Web Access","DISCOVER","Parking","No","No","($5.71)"
"4/18/2024","STRATA SCRATCH LLC TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($19.2)"
"4/18/2024","HYATT REG CLEARWTR PCLEARWATER F","American Express - Amex Account - via Direct Web Access","AMEX","Hotel","No","No","($21)"
"4/18/2024","ONLINE TRANSFER FROM CHK","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","$400"
"4/18/2024","ONLINE TRANSFER TO SAV","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"4/17/2024","UNIV PARKING","Chase - via Direct Web API","CHASE FREEDOM","Parking","No","No","($32)"
"4/17/2024","POPEYES","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($21.27)"
"4/17/2024","UNIVERSAL FLLOCKERSORLANDO FL","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($14)"
"4/17/2024","APLPAY CVS PHARMACY ORLANDO FL","American Express - Amex Account - via Direct Web Access","AMEX","Pharmacy","No","No","($5.49)"
"4/17/2024","FEASTING FROG FL","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($39.37)"
"4/17/2024","APLPAY VB PREM SVC RORLANDO FL","American Express - Amex Account - via Direct Web Access","AMEX","Insurance","No","No","($6)"
"4/17/2024","PRADEEP KUMAR RA FAMILY SUP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$10000"
"4/16/2024","TST THE MADRAS CAFE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($43.48)"
"4/16/2024","SQ MAGIC MEMORIES US","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($39.41)"
"4/16/2024","TRIPSTER MO","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($51.94)"
"4/16/2024","APLPAY HAAGENDAZS ORLANDO FL","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($17)"
"4/16/2024","WALMART SUPERCENTERORLANDO FL","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($10.81)"
"4/16/2024","TRIPSTER MO","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($49.84)"
"4/16/2024","INTEREST PAYMENT","Chase - via Direct Web API","CHASE SAVINGS","Interest Income","No","No","$0.03"
"4/16/2024","TMOBILE PCS SVC WEB ID","Chase - via Direct Web API","CHASE CHECKING","Phone, Internet & Cable","No","No","($291.44)"
"4/15/2024","WIMPYS","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($28.73)"
"4/15/2024","SWEETHAVEN","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($13.85)"
"4/15/2024","CVS PHARMACY ORLANDO FL","Discover Credit Card - via Direct Web Access","DISCOVER","Pharmacy","No","No","($10.81)"
"4/15/2024","UNIV PARKING ORLANDO FL","Discover Credit Card - via Direct Web Access","DISCOVER","Parking","No","No","($32)"
"4/15/2024","WATERING HOLE ORLANDO FL","Discover Credit Card - via Direct Web Access","DISCOVER","Water","No","No","($6)"
"4/15/2024","HAYSTACK DRYERS ORLANDO FL","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($7)"
"4/14/2024","PANDA EXPRESS","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($9.37)"
"4/14/2024","STARBUCKS USF","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($12.11)"
"4/14/2024","MOES SW GRILL ORLANDO FL","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($22.87)"
"4/14/2024","UNIV PARKING ORLANDO FL","Discover Credit Card - via Direct Web Access","DISCOVER","Parking","No","No","($32)"
"4/14/2024","TST TABLA CUISINE L","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($25.48)"
"4/13/2024","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"4/13/2024","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($84.79)"
"4/13/2024","CULVERS OF LAKE NONA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($8.17)"
"4/13/2024","FRONTIER AIRLINES ONBOAR IRVING TX","Discover Credit Card - via Direct Web Access","DISCOVER","Air Travel","No","No","($9.39)"
"4/13/2024","ROUTE CAR RENTAL FL ORLANDO FL","American Express - Amex Account - via Direct Web Access","AMEX","Rental Car","No","No","($221.84)"
"4/13/2024","PEETS COFFEE TEADFW AIRPORT TX","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($3.68)"
"4/12/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($5.4)"
"4/12/2024","TARGET FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($29.89)"
"4/12/2024","FOREIGN FEE","Chase - via Direct Web API","CHASE FREEDOM","Bank Fee","No","No","($0.07)"
"4/11/2024","HUNTER.IO STARTER","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($34.3)"
"4/11/2024","GOOGLE YOUTUBEPREMIUM","Chase - via Direct Web API","CHASE FREEDOM","Entertainment","No","No","($2.53)"
"4/11/2024","DUNKIN","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.69)"
"4/11/2024","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($34.06)"
"4/11/2024","USPS PO FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shipping & Handling","No","No","($2.99)"
"4/10/2024","CHIPOTLE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($22.89)"
"4/10/2024","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($10.38)"
"4/10/2024","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($9.19)"
"4/10/2024","FRONTIER AIRLINES AIDENVER CO","American Express - Amex Account - via Direct Web Access","AMEX","Air Travel","No","No","($138)"
"4/10/2024","APLPAY ROSS STORE FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Clothing","No","No","($38.39)"
"4/9/2024","HELLO INDIA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($3.61)"
"4/9/2024","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($44.29)"
"4/9/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($1.61)"
"4/9/2024","UNIVERSAL ORLANDO WEBSIT FL","Discover Credit Card - via Direct Web Access","DISCOVER","Hotel","No","No","($743.36)"
"4/9/2024","ONLINE TRANSFER FROM CHK","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","$400"
"4/9/2024","ONLINE TRANSFER TO SAV","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"4/8/2024","DUNKIN PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.81)"
"4/8/2024","REMOTE ONLINE DEPOSIT","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3216.27"
"4/8/2024","ESPN PLUS","Chase - via Direct Web API","CHASE FREEDOM","Subscriptions","No","No","($11.87)"
"4/7/2024","COSTCO WHSE PLANO TX","Chase - via Direct Web API","CHASE CHECKING","Groceries","No","No","($25.56)"
"4/7/2024","TOM THUMB FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Groceries","No","No","($6.43)"
"4/7/2024","AMAZON PRIME AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Subscriptions","No","No","($8.11)"
"4/7/2024","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"4/6/2024","CRUNCH FIT CLUB FEES PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($34.71)"
"4/6/2024","EXXON GRAND AVENUE EXP","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($31.15)"
"4/6/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($28.11)"
"4/6/2024","MICROSOFT","Chase - via Direct Web API","CHASE FREEDOM","Electronics & Software","No","No","($2.09)"
"4/6/2024","TURNER FALLS PARK DAVIS OK","Discover Credit Card - via Direct Web Access","DISCOVER","Parking","No","No","($1.14)"
"4/6/2024","EXXONMOBIL GAINESVILLE TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($2.91)"
"4/6/2024","PTI TURNERFALLSPARK OK","Discover Credit Card - via Direct Web Access","DISCOVER","Parking","No","No","($31.08)"
"4/6/2024","ATT UVERSE PAYMENT TX","American Express - Amex Account - via Direct Web Access","AMEX","Phone, Internet & Cable","No","No","($55.58)"
"4/5/2024","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($51.3)"
"4/5/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($11.89)"
"4/5/2024","PRICELNVACATION PKGNORWALK CT","American Express - Amex Account - via Direct Web Access","AMEX","Travel & Vacation","No","No","($870.4)"
"4/5/2024","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"4/5/2024","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($300)"
"4/4/2024","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$300"
"4/4/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE CHECKING","Restaurants/Dining","No","No","($13.11)"
"4/4/2024","WALMART STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($177.38)"
"4/4/2024","SWADESHI PLAZA CASTLE","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($4.85)"
"4/4/2024","FRONTIER AIRLINES AIDENVER CO","American Express - Amex Account - via Direct Web Access","AMEX","Air Travel","No","No","($187.92)"
"4/4/2024","COSTCO WHSE PLANO TX","Chase - via Direct Web API","CHASE CHECKING","Groceries","No","No","($91.5)"
"4/3/2024","YSI SUMMIT AT STONEBRI TX","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($253.95)"
"4/3/2024","HELLO INDIA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($7.4)"
"4/3/2024","NTTA AUTOCHARGE TX","Discover Credit Card - via Direct Web Access","DISCOVER","Tolls","No","No","($10)"
"4/3/2024","PANERA BREAD P FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($7.01)"
"4/3/2024","DUNKIN PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.81)"
"4/3/2024","FEDEX FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shipping & Handling","No","No","($2.47)"
"4/3/2024","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$7.21"
"4/2/2024","YSI SUMMIT AT STONEBRI TX","Chase - via Direct Web API","CHASE CHECKING","Restaurants/Dining","No","No","($50)"
"4/2/2024","BELL WEB PMTS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($1434.47)"
"4/1/2024","CRUNCH FRISCO","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($10)"
"4/1/2024","APLPAY HELLO INDIA PLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($2)"
"4/1/2024","COSTCO WHSE PLANO TX","Chase - via Direct Web API","CHASE CHECKING","Groceries","No","No","($63.66)"
"4/1/2024","COSTCO WHSE PLANO TX","Chase - via Direct Web API","CHASE CHECKING","Groceries","No","No","($5.39)"
"4/1/2024","APPLECARD GSBANK PAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($227.26)"
"4/1/2024","COSTCO WHSE PLANO TX","Chase - via Direct Web API","CHASE CHECKING","Groceries","No","No","($120)"
"3/31/2024","KROGER PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Groceries","No","No","($39.44)"
"3/31/2024","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$74.02"
"3/31/2024","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"3/30/2024","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"3/30/2024","SARAVANAA BHAVAN PLANO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($22.17)"
"3/30/2024","PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($41.83)"
"3/29/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($7.56)"
"3/29/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($17.28)"
"3/29/2024","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.02"
"3/29/2024","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($772.03)"
"3/29/2024","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($256.52)"
"3/28/2024","DUNKIN PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.81)"
"3/28/2024","SWADESHI PLAZA CASTLE","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($16.22)"
"3/28/2024","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$256.52"
"3/28/2024","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$772.03"
"3/27/2024","TARGET FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($61.04)"
"3/26/2024","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($26.69)"
"3/26/2024","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($8.23)"
"3/26/2024","BIGDASH ICECREAM&PASTR","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($6.48)"
"3/26/2024","AUTOPAY PAYMENT THANK YOU","American Express - Amex Account - via Direct Web Access","AMEX","Credit Card Payment","No","No","$268.04"
"3/26/2024","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($268.04)"
"3/25/2024","PANERA BREAD P FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.8)"
"3/25/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($4.61)"
"3/24/2024","SQ DESI VILLAGE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($32.45)"
"3/24/2024","PANERA BREAD P FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($7.01)"
"3/24/2024","IKEAFRISCO REST FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($6.5)"
"3/24/2024","IKEA FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Furniture & Home Decor","No","No","($3.25)"
"3/23/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($48.86)"
"3/23/2024","APLPAY TST KARYA SIFRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($7.49)"
"3/23/2024","APLPAY STARBUCKS STOPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($7.14)"
"3/22/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($9.73)"
"3/22/2024","ONLINE TAX AND ACCOUNT","Chase - via Direct Web API","CHASE FREEDOM","Taxes","No","No","($200)"
"3/22/2024","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($300)"
"3/21/2024","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$300"
"3/21/2024","TXU BILL PAYMENT","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($12.06)"
"3/21/2024","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($35.92)"
"3/21/2024","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($8.36)"
"3/21/2024","TARGET FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($2.98)"
"3/20/2024","BIGDASH ICECREAM&PASTR","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($12.42)"
"3/20/2024","FEDEX FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shipping & Handling","No","No","($4.48)"
"3/19/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($7.57)"
"3/19/2024","DEPARTMENT OF MOTOR VE","Chase - via Direct Web API","CHASE FREEDOM","Auto & Transport","No","No","($11)"
"3/19/2024","PANERA BREAD K FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($6.17)"
"3/19/2024","BIGDASH ICECREAM&PASTRIE FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.71)"
"3/19/2024","VIDIQ CA","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($10)"
"3/19/2024","FEDEX FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shipping & Handling","No","No","($1.23)"
"3/18/2024","TORCHYS FRISCO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($20.23)"
"3/18/2024","TXU BILL PAYMENT","Chase - via Direct Web API","CHASE FREEDOM","Energy, Gas & Electric","No","No","($83.58)"
"3/18/2024","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.87)"
"3/18/2024","L.E.A.D OLYMPUS","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($10)"
"3/18/2024","STRATA SCRATCH LLC TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($19.2)"
"3/18/2024","INTEREST PAYMENT","Chase - via Direct Web API","CHASE SAVINGS","Interest Income","No","No","$0.03"
"3/17/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($55.84)"
"3/17/2024","VIVEK FLOWERS FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gifts","No","No","($4.33)"
"3/17/2024","NTTA AUTOCHARGE TX","Discover Credit Card - via Direct Web Access","DISCOVER","Tolls","No","No","($10)"
"3/17/2024","APLPAY STARBUCKS STOPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($7.14)"
"3/16/2024","SQ PACIUGO GELATO C","Chase - via Direct Web API","CHASE FREEDOM","Food","No","No","($7.58)"
"3/16/2024","AAB","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($46.96)"
"3/16/2024","PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($45.36)"
"3/16/2024","STARBUCKS STORE DALLAS TX","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($7.14)"
"3/15/2024","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($83.18)"
"3/15/2024","DOMINOS","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($22.72)"
"3/15/2024","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.8)"
"3/15/2024","SWADESHI PLAZA CASTLE","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($9.73)"
"3/15/2024","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"3/15/2024","TMOBILE PCS SVC WEB ID","Chase - via Direct Web API","CHASE CHECKING","Phone, Internet & Cable","No","No","($275.91)"
"3/14/2024","TST VELVET TACO GRA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($26.69)"
"3/14/2024","PANERA BREAD K FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.8)"
"3/13/2024","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.8)"
"3/12/2024","THE HALAL GUYS PLANO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($31.78)"
"3/12/2024","PANERA BREAD K FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.8)"
"3/12/2024","FOREIGN FEE","Chase - via Direct Web API","CHASE FREEDOM","Bank Fee","No","No","($0.07)"
"3/11/2024","GOOGLE YOUTUBEPREMIUM","Chase - via Direct Web API","CHASE FREEDOM","Entertainment","No","No","($2.58)"
"3/10/2024","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($7.9)"
"3/10/2024","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($21.27)"
"3/9/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($10.4)"
"3/9/2024","BIGDASH ICECREAM&PASTR","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.71)"
"3/9/2024","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.8)"
"3/9/2024","CAVA STONEBRIAR","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($26.2)"
"3/9/2024","MICROSOFT","Chase - via Direct Web API","CHASE FREEDOM","Electronics & Software","No","No","($9.84)"
"3/9/2024","CENTRE PRESTONRIDGE AYS FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($74)"
"3/9/2024","APLPAY MARSHALLS FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Clothing","No","No","($34.61)"
"3/8/2024","WALMART SUPERCENTERPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($29.06)"
"3/8/2024","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($300)"
"3/8/2024","ESPN PLUS","Chase - via Direct Web API","CHASE FREEDOM","Subscriptions","No","No","($11.87)"
"3/7/2024","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$300"
